Queen's Gambit Accepted; General,black,1386,2028,2065,40.9,23.7,35.4,['1.d4'; 'd5'; '2.c4'; 'dxc4']
Queen's Gambit Accepted; Gunsberg Defense,black,981,2335,2365,24.8,42.5,32.7,['1.d4'; 'd5'; '2.c4'; 'dxc4'; '3.Nf3'; 'c5']
Queen's Gambit Accepted; Gunsberg Defense; Prianishenmo Gambit,white,315,2478,2421,41.6,41.6,16.8,['1.d4'; 'd5'; '2.c4'; 'dxc4'; '3.Nc3'; 'c5'; '4.d5'; 'Nf6'; '5.Nf3'; 'e6'; '6.e4'; 'exd5'; '7.e5']
Queen's Gambit Accepted; Janowski-Larsen Variation,black,2149,2288,2328,23.6,39.5,37,['1.d4'; 'd5'; '2.c4'; 'dxc4'; '3.Nf3'; 'Nf6'; '4.e3'; 'Bg4']
Queen's Gambit Accepted; Linares Variation,black,169,2343,2366,33.7,21.3,45,['1.d4'; 'd5'; '2.c4'; 'dxc4'; '3.e4'; 'c5'; '4.d5'; 'Nf6'; '5.Nc3'; 'b5']
Queen's Gambit Accepted; Mannheim Variation,white,951,2368,2345,38.6,36.9,24.5,['1.d4'; 'd5'; '2.c4'; 'dxc4'; '3.Nf3'; 'Nf6'; '4.Qa4+']
Queen's Gambit Accepted; Normal Variation,white,369,2341,2286,37.9,29,33.1,['1.d4'; 'd5'; '2.c4'; 'dxc4'; '3.Nf3']
Queen's Gambit Accepted; Normal Variation,white,816,2344,2295,37.1,34.8,28.1,['1.d4'; 'd5'; '2.c4'; 'dxc4'; '3.Nf3'; 'Nf6'; '4.e3']
Queen's Gambit Accepted; Normal Variation; Traditional System,black,930,2220,2276,24.9,33.4,41.6,['1.d4'; 'd5'; '2.c4'; 'dxc4'; '3.Nf3'; 'Nf6'; '4.e3'; 'e6']
Queen's Gambit Accepted; Old Variation,white,2835,2315,2265,40.9,34.6,24.5,['1.d4'; 'd5'; '2.c4'; 'dxc4'; '3.e3']
Queen's Gambit Accepted; Rosenthal Variation,black,551,2304,2338,27.8,34.3,37.9,['1.d4'; 'd5'; '2.c4'; 'dxc4'; '3.Nf3'; 'e6']
Queen's Gambit Accepted; Saduleto Variation,white,124,2044,1942,69.3,14.5,16.1,['1.d4'; 'd5'; '2.c4'; 'dxc4'; '3.e4']
Queen's Gambit Accepted; Showalter Variation,white,1094,2241,2221,36.2,28,35.8,['1.d4'; 'd5'; '2.c4'; 'dxc4'; '3.Nf3'; 'Nf6'; '4.Nc3']
Queen's Gambit Accepted; Smyslov Variation,black,402,2312,2390,23.6,37.3,39,['1.d4'; 'd5'; '2.c4'; 'dxc4'; '3.Nf3'; 'Nf6'; '4.e3'; 'g6']
Queen's Gambit Accepted; Winawer Defense,black,195,2268,2339,22.1,38.5,39.5,['1.d4'; 'd5'; '2.c4'; 'dxc4'; '3.Nf3'; 'Nf6'; '4.e3'; 'Be6']
Queen's Gambit Declined; Anti-Tartakower Variation,white,866,2396,2381,39.8,39.3,20.9,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'h6'; '7.Bxf6']
Queen's Gambit Declined; Anti-Tartakower Variation; Petrosian Variation,white,606,2503,2447,24.3,68.2,7.6,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'h6'; '7.Bxf6'; 'Bxf6'; '8.Rc1'; 'c6'; '9.Bd3'; 'Nd7'; '10.O-O'; 'dxc4'; '11.Bxc4']
Queen's Gambit Declined; Barmen Variation,black,3934,2257,2304,22.1,36.9,41,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'Nbd7']
Queen's Gambit Declined; Cambridge Springs Variation,black,4383,2191,2227,27.4,33.3,39.4,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Nbd7'; '5.Nf3'; 'c6'; '6.e3'; 'Qa5']
Queen's Gambit Declined; Capablanca - General,black,706,2389,2413,31.2,37.8,31,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nf3'; 'Nf6'; '4.Bg5'; 'h6']
Queen's Gambit Declined; Capablanca Variation,white,163,2441,2386,47.2,33.7,19,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nf3'; 'Nf6'; '4.Bg5'; 'Nbd7'; '5.e3'; 'c6'; '6.Nbd2']
Queen's Gambit Declined; Charousek (Petrosian) Variation,black,5019,2282,2319,21.2,39,39.8,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Be7']
Queen's Gambit Declined; Exchange Variation,white,1459,2233,2199,43,34.6,22.3,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.cxd5']
Queen's Gambit Declined; Exchange Variation; Positional Variation,black,3341,2229,2272,19.6,39.4,41,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.cxd5'; 'exd5'; '5.Bg5'; 'c6']
Queen's Gambit Declined; Exchange Variation; Positional Variation,white,10954,2256,2217,52.1,28.9,19,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.cxd5'; 'exd5'; '5.Bg5']
Queen's Gambit Declined; Exchange Variation; Reshevsky Variation,white,1911,2305,2257,45.6,31.4,22.9,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.cxd5'; 'exd5'; '5.Bg5'; 'c6'; '6.Qc2']
Queen's Gambit Declined; Exchange Variation; Saemisch Variation,white,618,2482,2432,44.2,36.6,19.3,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.cxd5'; 'exd5'; '5.Nf3'; 'Nbd7'; '6.Bf4']
Queen's Gambit Declined; General,black,10544,2176,2205,25.5,33.2,41.3,['1.d4'; 'd5'; '2.c4'; 'e6']
Queen's Gambit Declined; Harrwitz Attack,white,2510,2324,2304,48.6,32.5,18.8,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'Be7'; '5.Bf4']
Queen's Gambit Declined; Harrwitz Attack,white,521,2065,2023,47.8,27.3,24.9,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bf4']
Queen's Gambit Declined; Harrwitz Attack; Fianchetto Defense,black,1226,2220,2269,15.3,39.1,45.5,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'Be7'; '5.Bf4'; 'O-O'; '6.e3'; 'b6']
Queen's Gambit Declined; Harrwitz Attack; Main Line,black,1818,2356,2402,13,47.3,39.7,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'Be7'; '5.Bf4'; 'O-O'; '6.e3'; 'c5'; '7.dxc5'; 'Bxc5']
Queen's Gambit Declined; Harrwitz Attack; Main Line; New Main Line,white,325,2495,2459,43.1,33.9,23.1,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'Be7'; '5.Bf4'; 'O-O'; '6.e3'; 'c5'; '7.dxc5'; 'Bxc5'; '8.Qc2'; 'Nc6'; '9.a3'; 'Qa5'; '10.O-O-O']
Queen's Gambit Declined; Harrwitz Attack; Main Line; Old Main Line,white,406,2505,2458,39.7,42.4,18,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'Be7'; '5.Bf4'; 'O-O'; '6.e3'; 'c5'; '7.dxc5'; 'Bxc5'; '8.Qc2'; 'Nc6'; '9.a3'; 'Qa5'; '10.Rd1']
Queen's Gambit Declined; Harrwitz Attack; Orthodox Defense,black,1047,2091,2117,17.1,25.4,57.5,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'Be7'; '5.Bf4'; 'O-O'; '6.e3'; 'c6']
Queen's Gambit Declined; Harrwitz Attack; Two Knights Defense,black,1272,2380,2402,18.3,47.5,34.2,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'Be7'; '5.Bf4'; 'O-O'; '6.e3'; 'Nbd7']
Queen's Gambit Declined; Harrwitz Attack; Two Knights Defense; Blockade Line,white,684,2534,2492,37,48.1,14.9,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'Be7'; '5.Bf4'; 'O-O'; '6.e3'; 'Nbd7'; '7.c5']
Queen's Gambit Declined; Hastings Variation,white,475,2506,2455,37.7,41.5,20.8,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nf3'; 'Nf6'; '4.Bg5'; 'h6'; '5.Bxf6'; 'Qxf6'; '6.Nc3'; 'c6'; '7.Qb3']
Queen's Gambit Declined; Janowski Variation,black,553,2357,2400,28.6,39.8,31.6,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'a6']
Queen's Gambit Declined; Lasker Defense,black,1343,2334,2351,15.6,55.3,29.1,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'h6'; '7.Bh4'; 'Ne4']
Queen's Gambit Declined; Lasker Defense; Main Line,white,327,2354,2319,34.3,48.6,17.1,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'h6'; '7.Bh4'; 'Ne4'; '8.Bxe7'; 'Qxe7'; '9.cxd5'; 'Nxc3'; '10.bxc3']
Queen's Gambit Declined; Lasker Defense; Teichmann Variation,white,529,2398,2377,25.1,61.3,13.6,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'h6'; '7.Bh4'; 'Ne4'; '8.Bxe7'; 'Qxe7'; '9.Qc2']
Queen's Gambit Declined; Manhattan Variation,black,148,2176,2246,25.7,27,47.3,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Nbd7'; '5.e3'; 'Bb4']
Queen's Gambit Declined; Miles Variation; Dzhindzhi Attack,white,534,2436,2400,50.4,29.8,19.9,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.Nf3'; 'O-O'; '6.Qc2']
Queen's Gambit Declined; Modern Variation,white,5326,2206,2165,46.8,30.4,22.8,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5']
Queen's Gambit Declined; Modern Variation; Normal Line,white,2790,2214,2178,43.6,34.2,22.2,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3']
Queen's Gambit Declined; Modern; Knight Defense,black,1650,2170,2201,25.4,32.2,42.4,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Nbd7'; '5.e3'; 'c6']
Queen's Gambit Declined; Modern; Knight Defense,black,1277,2079,2108,28,27.5,44.5,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Nbd7']
Queen's Gambit Declined; Modern; Knight Defense,white,394,2275,2213,49.5,32.2,18.3,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Nbd7'; '5.e3']
Queen's Gambit Declined; Neo-Orthodox Variation,white,232,2496,2424,44,42.2,13.8,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Rc1']
Queen's Gambit Declined; Neo-Orthodox Variation,black,125,2119,2134,32,29.6,38.4,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'h6']
Queen's Gambit Declined; Neo-Orthodox Variation; Main Line,white,749,2240,2208,38.9,41,20.2,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'h6'; '7.Bh4']
Queen's Gambit Declined; Normal Defense,black,933,1871,1888,38.4,23.4,38.3,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6']
Queen's Gambit Declined; Orthodox Defense; Alekhine Variation,white,314,2513,2438,39.8,53.5,6.7,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'Nbd7'; '7.Rc1'; 'c6'; '8.Bd3'; 'dxc4'; '9.Bxc4'; 'Nd5'; '10.Bxe7'; 'Qxe7'; '11.Ne4']
Queen's Gambit Declined; Orthodox Defense; Botvinnik Variation,white,1263,2154,2111,40.5,31.8,27.6,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'Nbd7'; '7.Bd3']
Queen's Gambit Declined; Orthodox Defense; Classical Variation,black,271,2268,2299,11.8,52.4,35.8,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'Nbd7'; '7.Rc1'; 'c6'; '8.Bd3'; 'dxc4'; '9.Bxc4'; 'Nd5'; '10.Bxe7'; 'Qxe7'; '11.O-O'; 'Nxc3'; '12.Rxc3'; 'e5']
Queen's Gambit Declined; Orthodox Defense; Classical Variation,white,190,2489,2396,49.5,38.4,12.1,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'Nbd7'; '7.Rc1'; 'c6'; '8.Bd3'; 'dxc4'; '9.Bxc4'; 'Nd5'; '10.Bxe7'; 'Qxe7'; '11.O-O'; 'Nxc3'; '12.Rxc3'; 'e5'; '13.Qc2']
Queen's Gambit Declined; Orthodox Defense; Classical Variation,white,215,2349,2311,23.7,66.5,9.8,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'Nbd7'; '7.Rc1'; 'c6'; '8.Bd3'; 'dxc4'; '9.Bxc4'; 'Nd5'; '10.Bxe7'; 'Qxe7'; '11.O-O'; 'Nxc3'; '12.Rxc3'; 'e5'; '13.dxe5'; 'Nxe5'; '14.Nxe5']
Queen's Gambit Declined; Orthodox Defense; Fianchetto Variation,black,225,2081,2125,18.2,31.6,50.2,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'Nbd7'; '7.Rc1'; 'c6'; '8.Bd3'; 'dxc4'; '9.Bxc4'; 'b5']
Queen's Gambit Declined; Orthodox Defense; General,black,1122,2128,2157,21.8,42.2,36.1,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'Nbd7']
Queen's Gambit Declined; Orthodox Defense; Hennegerger Variation,black,879,2325,2345,22.8,41.4,35.8,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'Nbd7'; '7.Rc1'; 'a6']
Queen's Gambit Declined; Orthodox Defense; Main Line,black,1533,2168,2224,17,35.4,47.6,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'Nbd7'; '7.Rc1'; 'c6']
Queen's Gambit Declined; Orthodox Defense; Main Line,white,776,2396,2341,43.2,39.6,17.3,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'Nbd7'; '7.Rc1']
Queen's Gambit Declined; Orthodox Defense; Main Line,white,279,2330,2288,38.7,44.8,16.5,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'Nbd7'; '7.Rc1'; 'c6'; '8.Bd3'; 'dxc4'; '9.Bxc4'; 'Nd5'; '10.Bxe7'; 'Qxe7'; '11.O-O']
Queen's Gambit Declined; Orthodox Defense; Pillsbury Variation,white,156,2320,2262,56.4,22.4,21.1,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'Nbd7'; '7.Rc1'; 'b6'; '8.cxd5'; 'exd5'; '9.Bd3']
Queen's Gambit Declined; Orthodox Defense; Rubinstein Variation,white,1683,2366,2317,49.3,32.2,18.5,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'Nbd7'; '7.Qc2']
Queen's Gambit Declined; Orthodox Defense; Rubinstein Variation; Flohr Line,white,331,2473,2442,30.5,55.9,13.6,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'Nbd7'; '7.Qc2'; 'c5'; '8.cxd5']
Queen's Gambit Declined; Pseudo-Tarrasch Variation,white,220,2334,2346,38.6,33.6,27.7,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'c5'; '5.cxd5']
Queen's Gambit Declined; Queen's Knight Variation,white,3049,2288,2232,45.9,28.3,25.9,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3']
Queen's Gambit Declined; Ragozin Defense,black,4039,2320,2355,24.5,40.3,35.2,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'Bb4']
Queen's Gambit Declined; Ragozin Defense; Alekhine Variation,white,1241,2437,2416,37.2,37,25.8,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'Bb4'; '5.Qa4+']
Queen's Gambit Declined; Ragozin Defense; Vienna Variation,black,632,2416,2425,33.9,36.4,29.8,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'Bb4'; '5.Bg5'; 'dxc4']
Queen's Gambit Declined; Semi-Tarrasch Defense,black,1260,2249,2289,19.9,40.4,39.7,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'c5']
Queen's Gambit Declined; Semi-Tarrasch Defense; Exchange Variation,white,1555,2470,2413,34.5,48.9,16.7,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'c5'; '5.cxd5'; 'Nxd5'; '6.e4']
Queen's Gambit Declined; Semi-Tarrasch Defense; Main Line,white,657,2518,2466,37.9,46.9,15.2,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'c5'; '5.cxd5'; 'Nxd5'; '6.e3'; 'Nc6'; '7.Bd3']
Queen's Gambit Declined; Semi-Tarrasch Defense; Pillsbury Variation,white,229,2035,2008,41.5,25.8,32.8,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'c5'; '5.Bg5']
Queen's Gambit Declined; Semi-Tarrasch Defense; Pillsbury Variation,white,568,2491,2440,38.6,42.8,18.7,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'c5'; '5.cxd5'; 'Nxd5'; '6.e3']
Queen's Gambit Declined; Semmering Variation,black,102,2373,2365,26.5,43.1,30.4,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nf3'; 'Nf6'; '4.e3'; 'c6'; '5.Nbd2'; 'Nbd7'; '6.Bd3'; 'c5']
Queen's Gambit Declined; Tarrasch Defense; Pseudo-Tarrasch,black,1528,2204,2226,22.8,30,47.2,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nf3'; 'c5']
Queen's Gambit Declined; Tarrasch Defense; Pseudo-Tarrasch; Bishop Attack,white,245,2491,2418,50.6,40.8,8.6,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nf3'; 'c5'; '4.cxd5'; 'exd5'; '5.Bg5']
Queen's Gambit Declined; Tartakower Defense; General,black,5029,2333,2360,19,49,32,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'h6'; '7.Bh4'; 'b6']
Queen's Gambit Declined; Tartakower Defense; Makogonov Exchange Variation,black,1269,2280,2287,25.9,51.1,23,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'h6'; '7.Bh4'; 'b6'; '8.cxd5'; 'Nxd5']
Queen's Gambit Declined; Tartakower Variation; Exchange Variation,black,450,2109,2165,27.1,32.4,40.4,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Be7'; '5.e3'; 'O-O'; '6.Nf3'; 'h6'; '7.Bh4'; 'b6'; '8.cxd5'; 'exd5']
Queen's Gambit Declined; Three Knights Variation; General,white,7247,2286,2250,41.8,36.3,21.9,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3']
Queen's Gambit Declined; Traditional Variation,white,2334,2247,2213,42.7,32,25.3,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nf3'; 'Nf6'; '4.Bg5']
Queen's Gambit Declined; Vienna Variation,black,2275,2392,2426,22.1,44.2,33.7,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'dxc4']
Queen's Gambit Declined; Vienna Variation,black,416,2327,2347,29.3,35.6,35.1,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nf3'; 'Nf6'; '4.Bg5'; 'Bb4+']
Queen's Gambit Declined; Vienna Variation; Quiet Variation,white,1816,2370,2360,24.3,47,28.6,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'dxc4'; '5.e3']
Queen's Gambit Declined; Westphalian Variation,black,590,2339,2358,37.5,31.2,31.4,['1.d4'; 'd5'; '2.c4'; 'e6'; '3.Nc3'; 'Nf6'; '4.Bg5'; 'Nbd7'; '5.e3'; 'Bb4'; '6.Nf3'; 'c5']
Queen's Gambit Refused; Albin Countergambit,black,688,2038,2063,35.6,22.1,42.3,['1.d4'; 'd5'; '2.c4'; 'e5']
Queen's Gambit Refused; Albin Countergambit; Fianchetto Variation,white,616,2228,2197,41.4,28.1,30.5,['1.d4'; 'd5'; '2.c4'; 'e5'; '3.dxe5'; 'd4'; '4.Nf3'; 'Nc6'; '5.g3']
Queen's Gambit Refused; Albin Countergambit; Fianchetto Variation; Be6 Line,black,334,2128,2177,28.4,18.3,53.3,['1.d4'; 'd5'; '2.c4'; 'e5'; '3.dxe5'; 'd4'; '4.Nf3'; 'Nc6'; '5.g3'; 'Be6']
Queen's Gambit Refused; Albin Countergambit; Fianchetto Variation; Bg4 Line,black,323,2115,2137,32.5,13.3,54.2,['1.d4'; 'd5'; '2.c4'; 'e5'; '3.dxe5'; 'd4'; '4.Nf3'; 'Nc6'; '5.g3'; 'Bg4']
Queen's Gambit Refused; Albin Countergambit; Modern Line,white,321,2342,2279,52.3,20.3,27.4,['1.d4'; 'd5'; '2.c4'; 'e5'; '3.dxe5'; 'd4'; '4.Nf3'; 'Nc6'; '5.Nbd2']
Queen's Gambit Refused; Albin Countergambit; Normal Line,white,1047,2140,2126,44.7,21.9,33.4,['1.d4'; 'd5'; '2.c4'; 'e5'; '3.dxe5'; 'd4'; '4.Nf3']
Queen's Gambit Refused; Austrian Defense,black,218,2135,2204,20.2,31.6,48.2,['1.d4'; 'd5'; '2.c4'; 'c5']
Queen's Gambit Refused; Baltic Defense,black,1149,2135,2169,26.2,27.1,46.7,['1.d4'; 'd5'; '2.c4'; 'Bf5']
Queen's Gambit Refused; Baltic Defense; Argentinian Gambit,black,163,2139,2247,9.2,38,52.8,['1.d4'; 'd5'; '2.c4'; 'Bf5'; '3.cxd5'; 'Bxb1'; '4.Qa4+'; 'c6'; '5.dxc6'; 'Nxc6']
Queen's Gambit Refused; Baltic Defense; Pseudo-Chigorin,black,363,2226,2250,32.2,29.5,38.3,['1.d4'; 'd5'; '2.c4'; 'Bf5'; '3.Nc3'; 'e6'; '4.Nf3'; 'Nc6']
Queen's Gambit Refused; Baltic Defense; Pseudo-Slav,black,1121,2152,2191,23.2,31.9,44.9,['1.d4'; 'd5'; '2.c4'; 'Bf5'; '3.Nc3'; 'e6'; '4.Nf3'; 'c6']
Queen's Gambit Refused; Baltic Defense; Queen Attack,white,106,2301,2237,50.9,25.5,23.6,['1.d4'; 'd5'; '2.c4'; 'Bf5'; '3.Qb3']
Queen's Gambit Refused; Chigorin Defense,black,1554,2132,2177,29,24.8,46.2,['1.d4'; 'd5'; '2.c4'; 'Nc6']
Queen's Gambit Refused; Chigorin Defense; Exchange Variation,black,885,2193,2242,28,27.9,44.1,['1.d4'; 'd5'; '2.c4'; 'Nc6'; '3.cxd5'; 'Qxd5']
Queen's Gambit Refused; Chigorin Defense; Exchange Variation; Costa's Line,white,311,2374,2328,37.9,42.1,19.9,['1.d4'; 'd5'; '2.c4'; 'Nc6'; '3.cxd5'; 'Qxd5'; '4.e3'; 'e5'; '5.Nc3'; 'Bb4'; '6.Bd2'; 'Bxc3'; '7.Bxc3'; 'exd4'; '8.Ne2']
Queen's Gambit Refused; Chigorin Defense; Janowski Variation,white,204,2354,2219,70.1,14.2,15.7,['1.d4'; 'd5'; '2.c4'; 'Nc6'; '3.Nc3'; 'dxc4'; '4.Nf3']
Queen's Gambit Refused; Chigorin Defense; Lazard Gambit,black,303,2184,2212,28.7,23.8,47.5,['1.d4'; 'd5'; '2.c4'; 'Nc6'; '3.Nf3'; 'e5']
Queen's Gambit Refused; Chigorin Defense; Main Line,black,2679,2202,2242,28.8,28,43.3,['1.d4'; 'd5'; '2.c4'; 'Nc6'; '3.Nf3'; 'Bg4']
Queen's Gambit Refused; Chigorin Defense; Modern Gambit,black,716,2231,2280,24,28.8,47.2,['1.d4'; 'd5'; '2.c4'; 'Nc6'; '3.Nc3'; 'Nf6'; '4.Nf3'; 'dxc4']
Queen's Gambit Refused; Chigorin Defense; Tartakower Gambit,black,179,2184,2243,26.3,20.7,53.1,['1.d4'; 'd5'; '2.c4'; 'Nc6'; '3.Nc3'; 'e5']
Queen's Gambit Refused; Marshall Defense,black,2075,1754,1788,15.3,14.7,70,['1.d4'; 'd5'; '2.c4'; 'Nf6']
